	Genes	Counts	log2_value
16253	AT3G57070	262	8.03342300153745
16254	AT3G57072	1	0.0
16255	AT3G57080	96	6.584962500721156
16256	AT3G57090	529	9.047123912114026
16257	AT3G57100	14	3.807354922057604
16258	AT3G57110	3	1.584962500721156
16259	AT3G57120	149	7.219168520462161
16260	AT3G57130	1	0.0
16261	AT3G57140	90	6.491853096329675
16262	AT3G57150	588	9.199672344836364
16263	AT3G57160	3	1.584962500721156
16264	AT3G57170	287	8.164906926675688
16265	AT3G57180	53	5.727920454563199
16266	AT3G57190	133	7.05528243550119
16267	AT3G57200	9	3.169925001442312
16268	AT3G57210	1	0.0
16269	AT3G57220	252	7.977279923499917
16270	AT3G57230	269	8.071462362556623
16271	AT3G57240	696	9.442943495848729
16272	AT3G57250	1	0.0
16273	AT3G57260	13186	13.686719366021846
16274	AT3G57270	9	3.169925001442312
16275	AT3G57280	562	9.134426320220927
16276	AT3G57290	886	9.791162888555018
16277	AT3G57300	1666	10.702172685365548
16278	AT3G57310	1	0.0
16279	AT3G57320	39	5.285402218862249
16280	AT3G57330	2710	11.404077136241234
16281	AT3G57340	583	9.187352073200497
16282	AT3G57350	171	7.417852514885898
16283	AT3G57360	45	5.491853096329675
16284	AT3G57370	1	0.0
16285	AT3G57380	41	5.357552004618084
16286	AT3G57390	142	7.149747119504682
16287	AT3G57400	670	9.388017285345136
16288	AT3G57410	4623	12.174613647235942
16289	AT3G57420	372	8.539158811108031
16290	AT3G57430	88	6.459431618637297
16291	AT3G57440	4	2.0
16292	AT3G57450	472	8.88264304936184
16293	AT3G57460	238	7.894817763307944
16294	AT3G57465	8	3.0
16295	AT3G57470	1230	10.264442600226602
16296	AT3G57480	114	6.832890014164741
16297	AT3G57490	153	7.257387842692652
16298	AT3G57500	1	0.0
16299	AT3G57510	1	0.0
16300	AT3G57520	2825	11.464035152189913
16301	AT3G57530	1346	10.394462694610317
16302	AT3G57540	307	8.262094845370179
16303	AT3G57550	1632	10.672425341971495
16304	AT3G57560	137	7.098032082960526
